DEVICE,X,Y,Z,TimeStamp
Invalid,NaN,NaN,NaN,1696751358
Invalid,NaN,NaN,NaN,1696754451
Invalid,NaN,NaN,NaN,1696758263
Invalid,NaN,NaN,NaN,1696761736
Invalid,NaN,NaN,NaN,1696765377
Invalid,NaN,NaN,NaN,1696768657
Invalid,NaN,NaN,NaN,1696772071
Invalid,NaN,NaN,NaN,1696776192
Invalid,NaN,NaN,NaN,1696785489
Invalid,NaN,NaN,NaN,1696788747
Invalid,NaN,NaN,NaN,1696792415
Invalid,NaN,NaN,NaN,1696795831
Invalid,NaN,NaN,NaN,1696799055
Invalid,NaN,NaN,NaN,1696802113
Invalid,NaN,NaN,NaN,1696806355
Invalid,NaN,NaN,NaN,1696809982
Invalid,NaN,NaN,NaN,1696813150
Invalid,NaN,NaN,NaN,1696816172
Invalid,NaN,NaN,NaN,1696819178
Invalid,NaN,NaN,NaN,1696822462
Invalid,NaN,NaN,NaN,1696825939
Invalid,NaN,NaN,NaN,1696829230
Invalid,NaN,NaN,NaN,1696832525
Invalid,NaN,NaN,NaN,1696836633
Invalid,NaN,NaN,NaN,1696839779
Invalid,NaN,NaN,NaN,1696843279
Invalid,NaN,NaN,NaN,1696846532
Invalid,NaN,NaN,NaN,1696849587
Invalid,NaN,NaN,NaN,1696853584
Invalid,NaN,NaN,NaN,1696857356
Invalid,NaN,NaN,NaN,1696861289
Invalid,NaN,NaN,NaN,1696865373
Invalid,NaN,NaN,NaN,1696868930
Invalid,NaN,NaN,NaN,1696872208
Invalid,NaN,NaN,NaN,1696875510
Invalid,NaN,NaN,NaN,1696878911
Invalid,NaN,NaN,NaN,1696882286
Invalid,NaN,NaN,NaN,1696886492
Invalid,NaN,NaN,NaN,1696890013
Invalid,NaN,NaN,NaN,1696893531
Invalid,NaN,NaN,NaN,1696897328
Invalid,NaN,NaN,NaN,1696900596
Invalid,NaN,NaN,NaN,1696903749
Invalid,NaN,NaN,NaN,1696906817
Invalid,NaN,NaN,NaN,1696910586
Invalid,NaN,NaN,NaN,1696913946
Invalid,NaN,NaN,NaN,1696917274
Invalid,NaN,NaN,NaN,1696920633
Invalid,NaN,NaN,NaN,1696923907
Invalid,NaN,NaN,NaN,1696927651
Invalid,NaN,NaN,NaN,1696930892
Invalid,NaN,NaN,NaN,1696936085
Invalid,NaN,NaN,NaN,1696941026
Invalid,NaN,NaN,NaN,1696944855
Invalid,NaN,NaN,NaN,1696949022
Invalid,NaN,NaN,NaN,1696954645
Invalid,NaN,NaN,NaN,1696958471
Invalid,NaN,NaN,NaN,1696962339
Invalid,NaN,NaN,NaN,1696965687
Invalid,NaN,NaN,NaN,1696969184
