DEVICE,X,Y,Z,TimeStamp
Valid,-14.23172,50.62211,724.2337,3123548805
Valid,-14.2944,50.6804,724.579,3123555001
Valid,-14.33689,50.71392,724.8802,3123562453
Valid,-14.40158,50.71011,725.2313,3123574268
Valid,-14.44784,50.7746,725.5989,3123582359
Valid,-14.49517,50.81215,725.8766,3123588936
Valid,-14.54739,50.76779,726.2039,3123596862
Valid,-14.58125,50.79066,726.519,3123603975
Valid,-14.62109,50.83339,726.7477,3123612610
Valid,-14.68639,50.80771,727.035,3123624473
Valid,-14.71965,50.81797,727.3458,3123632301
Valid,-14.74145,50.85485,727.5994,3123639098
Valid,-14.81331,50.88422,727.9082,3123646566
Valid,-14.85876,50.92638,728.2332,3123653978
Valid,-14.87851,50.91689,728.4836,3123662813
Valid,-14.9397,50.90528,728.7691,3123670922
Valid,-14.99845,51.02341,729.048,3123679086
Valid,-15.08213,51.09251,729.246,3123687451
Valid,-15.31975,51.05181,729.4933,3123699109
Valid,-15.49681,51.07796,729.7227,3123707416
Valid,-15.68181,51.15576,729.9787,3123715780
Valid,-15.82801,51.172,729.748,3123723850
Valid,-15.86001,51.1217,729.6857,3123730039
Valid,-15.89305,51.08066,729.6691,3123737536
Valid,-15.988,51.12657,729.7006,3123745697
Valid,-16.01211,51.13448,729.7521,3123754039
Valid,-16.03873,51.08178,729.6681,3123762444
Valid,-16.12357,51.09819,729.5944,3123774319
Valid,-16.15312,51.13482,729.5176,3123782329
Valid,-16.18471,51.11507,729.3609,3123790927
Valid,-16.25561,51.08259,729.2297,3123797584
Valid,-16.29513,51.07074,729.1146,3123804438
Valid,-16.32844,51.06347,728.9407,3123812397
Valid,-16.41718,51.05488,728.8208,3123824233
Valid,-16.52438,50.98188,728.738,3123832357
Valid,-16.66343,50.79758,728.6723,3123838865
Valid,-16.89297,50.72832,728.8527,3123846543
Valid,-17.10859,50.64656,729.2214,3123853891
Valid,-17.26755,50.57198,729.5617,3123862427
Valid,-17.41654,50.57862,729.8522,3123874481
Valid,-17.52315,50.5625,730.2021,3123882187
Valid,-17.59076,50.52686,730.5326,3123889093
Valid,-17.72195,50.52425,730.866,3123896592
Valid,-17.82729,50.5607,732.0578,3123903810
Valid,-17.92757,50.55395,732.2064,3123912604
Valid,-18.08634,50.56026,732.067,3123932593
Valid,-18.20045,50.54554,732.3395,3123936342
Valid,-18.32684,50.52962,732.3945,3123939411
Valid,-18.50752,50.56982,732.3387,3123947603
Valid,-18.65025,50.54673,732.4402,3123954292
Valid,-18.78184,50.50783,732.4423,3123962420
Valid,-18.97518,50.54595,732.4675,3123975240
Valid,-19.12718,50.52466,732.4971,3123981382
Valid,-19.2686,50.46915,732.4536,3123988372
Valid,-19.45811,50.43742,732.4536,3123996024
Valid,-19.60833,50.40832,732.4699,3124004000
Valid,-19.75272,50.38861,732.4333,3124012440
Valid,-19.99616,50.37485,732.4307,3124024975
Valid,-20.2116,50.31224,732.4841,3124032713
Valid,-20.38585,50.24856,732.6957,3124039226
Valid,-20.62113,50.24313,732.6769,3124049383
Valid,-20.76815,50.19102,732.7433,3124055147
Valid,-20.87943,50.09296,732.7543,3124062742
Valid,-21.10753,50.11272,732.8015,3124070762
Valid,-21.2471,50.0895,732.8495,3124078788
Valid,-21.3765,50.02711,732.8209,3124087498
Valid,-21.60365,50.02811,732.7627,3124099901
Valid,-21.7655,49.98718,732.6424,3124107654
Valid,-21.90403,49.9216,732.3381,3124114235
Valid,-22.13325,49.90253,731.9913,3124121678
Valid,-22.29692,49.80539,731.6381,3124129127
Valid,-22.43698,49.70692,731.1696,3124137586
Valid,-22.67458,49.69594,730.7047,3124150165
Valid,-22.8514,49.59884,730.2636,3124157654
Valid,-22.99758,49.47012,729.7403,3124164598
Valid,-23.24287,49.43182,729.2785,3124171041
Valid,-23.42142,49.36211,728.8667,3124178876
Valid,-23.59346,49.28456,728.4419,3124187535
Valid,-23.83721,49.26081,728.1323,3124200006
Valid,-24.03128,49.18468,727.933,3124207643
Valid,-24.21671,49.10851,727.7106,3124214254
Valid,-24.47044,49.10223,727.5538,3124221080
Valid,-24.67831,49.04895,727.4628,3124228825
Valid,-24.86215,48.96581,727.3251,3124237599
Valid,-25.1081,48.95223,727.235,3124245755
Valid,-25.31733,48.89827,727.1848,3124253773
Valid,-25.51131,48.77373,727.0731,3124262283
Valid,-25.76469,48.73881,727.0054,3124270800
Valid,-25.96802,48.6693,726.9809,3124278915
